Scenario,year,variable,sector,qualifier,type,value,model
0.200000000,"2012","low","Gas","S10","wage",0.035681882,5.000000000
0.200000000,"2012","high","Gas","S10","q",121.154183897,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Gas","S10","wage",0.055258234,5.000000000
0.200000000,"2012","out","Agri","S10","q",5931.009451209,5.000000000
0.200000000,"2012","ECO2","Agri","S10","q",0.253491392,5.000000000
0.200000000,"2012","low","Agri","S10","q",2.2047753935E+5,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Agri","S10","wage",0.012666214,5.000000000
0.200000000,"2012","high","Agri","S10","q",1361.130354459,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Agri","S10","wage",0.046759578,5.000000000
0.200000000,"2012","out","mine","S10","q",731.412231124,5.000000000
0.200000000,"2012","ECO2","mine","S10","q",0.305469987,5.000000000
0.200000000,"2012","low","mine","S10","q",884.404118742,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","mine","S10","wage",0.067643632,5.000000000
0.200000000,"2012","high","mine","S10","q",87.727711482,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","mine","S10","wage",0.118575488,5.000000000
0.200000000,"2012","out","Food","S10","q",6202.085586202,5.000000000
0.200000000,"2012","ECO2","Food","S10","q",0.384369311,5.000000000
0.200000000,"2012","low","Food","S10","q",4806.152602428,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Food","S10","wage",0.044880227,5.000000000
0.200000000,"2012","high","Food","S10","q",529.621715243,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Food","S10","wage",0.098048002,5.000000000
0.200000000,"2012","out","Paper","S10","q",820.045510829,5.000000000
0.200000000,"2012","ECO2","Paper","S10","q",0.098388815,5.000000000
0.200000000,"2012","low","Paper","S10","q",1708.623566507,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Paper","S10","wage",0.050241341,5.000000000
0.200000000,"2012","high","Paper","S10","q",152.520921114,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Paper","S10","wage",0.084353102,5.000000000
0.200000000,"2012","out","Chem","S10","q",1709.305993186,5.000000000
0.200000000,"2012","ECO2","Chem","S10","q",1.057907574,5.000000000
0.200000000,"2012","low","Chem","S10","q",1303.785875425,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Chem","S10","wage",0.079215243,5.000000000
0.200000000,"2012","high","Chem","S10","q",344.015259634,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Chem","S10","wage",0.129849369,5.000000000
0.200000000,"2012","out","CM","S10","q",1104.412547870,5.000000000
0.200000000,"2012","ECO2","CM","S10","q",0.545978122,5.000000000
0.200000000,"2012","low","CM","S10","q",2187.891173932,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","CM","S10","wage",0.078962807,5.000000000
0.200000000,"2012","high","CM","S10","q",219.608981308,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","CM","S10","wage",0.132098171,5.000000000
0.200000000,"2012","out","IST","S10","q",1036.815577292,5.000000000
0.200000000,"2012","ECO2","IST","S10","q",1.690627400,5.000000000
0.200000000,"2012","low","IST","S10","q",2029.583759524,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","IST","S10","wage",0.080355316,5.000000000
0.200000000,"2012","high","IST","S10","q",463.697121789,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","IST","S10","wage",0.128189348,5.000000000
0.200000000,"2012","out","NFM","S10","q",1280.311703579,5.000000000
0.200000000,"2012","ECO2","NFM","S10","q",0.134523216,5.000000000
0.200000000,"2012","low","NFM","S10","q",594.925638890,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","NFM","S10","wage",0.096833306,5.000000000
0.200000000,"2012","high","NFM","S10","q",130.922415777,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","NFM","S10","wage",0.154150840,5.000000000
0.200000000,"2012","out","EII","S10","q",14585.537932150,5.000000000
0.200000000,"2012","ECO2","EII","S10","q",15.925650300,5.000000000
0.200000000,"2012","low","EII","S10","q",11975.709029957,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","EII","S10","wage",0.048175290,5.000000000
0.200000000,"2012","high","EII","S10","q",1364.616587083,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","EII","S10","wage",0.100532194,5.000000000
0.200000000,"2012","out","OM","S10","q",32739.462168093,5.000000000
0.200000000,"2012","ECO2","OM","S10","q",1.939080491,5.000000000
0.200000000,"2012","low","OM","S10","q",63430.828147337,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","OM","S10","wage",0.030600589,5.000000000
0.200000000,"2012","high","OM","S10","q",5872.718545519,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","OM","S10","wage",0.067144990,5.000000000
0.200000000,"2012","out","Air","S10","q",319.444891511,5.000000000
0.200000000,"2012","ECO2","Air","S10","q",0.185979909,5.000000000
0.200000000,"2012","low","Air","S10","q",174.933278885,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Air","S10","wage",0.104695825,5.000000000
0.200000000,"2012","high","Air","S10","q",259.847983988,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Air","S10","wage",0.165459383,5.000000000
0.200000000,"2012","out","Tran","S10","q",3508.090496633,5.000000000
0.200000000,"2012","ECO2","Tran","S10","q",2.321837489,5.000000000
0.200000000,"2012","low","Tran","S10","q",13940.125386632,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Tran","S10","wage",0.028127209,5.000000000
0.200000000,"2012","high","Tran","S10","q",1385.690632711,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Tran","S10","wage",0.054736836,5.000000000
0.200000000,"2012","out","Serv","S10","q",28536.686596300,5.000000000
0.200000000,"2012","ECO2","Serv","S10","q",1.495766410,5.000000000
0.200000000,"2012","low","Serv","S10","q",77854.042412693,5.000000000
0.200000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.200000000,"2012","low","Serv","S10","wage",0.026981665,5.000000000
0.200000000,"2012","high","Serv","S10","q",32425.294695452,5.000000000
0.200000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.200000000,"2012","high","Serv","S10","wage",0.077068720,5.000000000
0.200000000,"2012","ECO2","fd","S10","q",1.997552109,5.000000000
0.200000000,"2012","low","","S10","ur",0.399288383,5.000000000
0.200000000,"2012","low","Coal","S10","q",0.000000000,5.000000000
0.200000000,"2012","low","Gas","S10","q",0.000000000,5.000000000
0.200000000,"2012","low","T_D","S10","q",726.744609212,5.000000000
0.200000000,"2012","low","Oil","S10","q",0.000000000,5.000000000
0.200000000,"2012","low","Nuclear","S10","q",300.797356875,5.000000000
0.200000000,"2012","low","Hydro","S10","q",224.038695237,5.000000000
0.200000000,"2012","low","Wind","S10","q",884.588763806,5.000000000
0.200000000,"2012","low","Solar","S10","q",22.506352074,5.000000000
0.200000000,"2012","low","Biomass","S10","q",243.252009914,5.000000000
0.200000000,"2012","high","","S10","ur",0.418193853,5.000000000
0.200000000,"2012","high","Coal","S10","q",0.000000000,5.000000000
0.200000000,"2012","high","Gas","S10","q",0.000000000,5.000000000
0.200000000,"2012","high","T_D","S10","q",415.400407928,5.000000000
0.200000000,"2012","high","Oil","S10","q",0.000000000,5.000000000
0.200000000,"2012","high","Nuclear","S10","q",171.932950262,5.000000000
0.200000000,"2012","high","Hydro","S10","q",128.058417928,5.000000000
0.200000000,"2012","high","Wind","S10","q",505.622643869,5.000000000
0.200000000,"2012","high","Solar","S10","q",12.864419888,5.000000000
0.200000000,"2012","high","Biomass","S10","q",139.040569003,5.000000000
"2","2012","clim_s","Elec","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","Roil","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","Paper","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","Chem","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","CM","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","IST","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","NFM","S10","S1",0.000000000,5.000000000
"2","2012","clim_s","Air","S10","S1",0.000000000,5.000000000
"2","2012","clim_a","","S10","S1",1.000000000,5.000000000
0.200000000,"2012","GDP","","S10","q",36640.430982785,5.000000000
0.300000000,"2012","out","Elec","S10","q",3204.234161627,5.000000000
0.300000000,"2012","ECO2","Elec","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","Elec","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Elec","S10","wage",0.094121014,5.000000000
0.300000000,"2012","high","Elec","S10","q",0.000000000,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Elec","S10","wage",0.143939426,5.000000000
0.300000000,"2012","out","Coal","S10","q",785.174082343,5.000000000
0.300000000,"2012","ECO2","Coal","S10","q",4.627924236,5.000000000
0.300000000,"2012","low","Coal","S10","q",1307.098289061,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Coal","S10","wage",0.040640659,5.000000000
0.300000000,"2012","high","Coal","S10","q",154.842888476,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Coal","S10","wage",0.066526032,5.000000000
0.300000000,"2012","out","Oilgas","S10","q",0.000000000,5.000000000
0.300000000,"2012","ECO2","Oilgas","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","Oilgas","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Oilgas","S10","wage",0.000000000,5.000000000
0.300000000,"2012","high","Oilgas","S10","q",0.000000000,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Oilgas","S10","wage",0.000000000,5.000000000
0.300000000,"2012","out","Roil","S10","q",1540.455302619,5.000000000
0.300000000,"2012","ECO2","Roil","S10","q",0.553518611,5.000000000
0.300000000,"2012","low","Roil","S10","q",135.215600180,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Roil","S10","wage",0.059925827,5.000000000
0.300000000,"2012","high","Roil","S10","q",84.829401950,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Roil","S10","wage",0.092041541,5.000000000
0.300000000,"2012","out","Gas","S10","q",378.316549393,5.000000000
0.300000000,"2012","ECO2","Gas","S10","q",1.106862583,5.000000000
0.300000000,"2012","low","Gas","S10","q",291.432674544,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Gas","S10","wage",0.035681882,5.000000000
0.300000000,"2012","high","Gas","S10","q",121.154183897,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Gas","S10","wage",0.055258234,5.000000000
0.300000000,"2012","out","Agri","S10","q",5931.009451209,5.000000000
0.300000000,"2012","ECO2","Agri","S10","q",0.253491392,5.000000000
0.300000000,"2012","low","Agri","S10","q",2.2047753935E+5,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Agri","S10","wage",0.012666214,5.000000000
0.300000000,"2012","high","Agri","S10","q",1361.130354459,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Agri","S10","wage",0.046759578,5.000000000
0.300000000,"2012","out","mine","S10","q",731.412231124,5.000000000
0.300000000,"2012","ECO2","mine","S10","q",0.305469987,5.000000000
0.300000000,"2012","low","mine","S10","q",884.404118742,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","mine","S10","wage",0.067643632,5.000000000
0.300000000,"2012","high","mine","S10","q",87.727711482,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","mine","S10","wage",0.118575488,5.000000000
0.300000000,"2012","out","Food","S10","q",6202.085586202,5.000000000
0.300000000,"2012","ECO2","Food","S10","q",0.384369311,5.000000000
0.300000000,"2012","low","Food","S10","q",4806.152602428,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Food","S10","wage",0.044880227,5.000000000
0.300000000,"2012","high","Food","S10","q",529.621715243,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Food","S10","wage",0.098048002,5.000000000
0.300000000,"2012","out","Paper","S10","q",820.045510829,5.000000000
0.300000000,"2012","ECO2","Paper","S10","q",0.098388815,5.000000000
0.300000000,"2012","low","Paper","S10","q",1708.623566507,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Paper","S10","wage",0.050241341,5.000000000
0.300000000,"2012","high","Paper","S10","q",152.520921114,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Paper","S10","wage",0.084353102,5.000000000
0.300000000,"2012","out","Chem","S10","q",1709.305993186,5.000000000
0.300000000,"2012","ECO2","Chem","S10","q",1.057907574,5.000000000
0.300000000,"2012","low","Chem","S10","q",1303.785875425,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Chem","S10","wage",0.079215243,5.000000000
0.300000000,"2012","high","Chem","S10","q",344.015259634,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Chem","S10","wage",0.129849369,5.000000000
0.300000000,"2012","out","CM","S10","q",1104.412547870,5.000000000
0.300000000,"2012","ECO2","CM","S10","q",0.545978122,5.000000000
0.300000000,"2012","low","CM","S10","q",2187.891173932,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","CM","S10","wage",0.078962807,5.000000000
0.300000000,"2012","high","CM","S10","q",219.608981308,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","CM","S10","wage",0.132098171,5.000000000
0.300000000,"2012","out","IST","S10","q",1036.815577292,5.000000000
0.300000000,"2012","ECO2","IST","S10","q",1.690627400,5.000000000
0.300000000,"2012","low","IST","S10","q",2029.583759524,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","IST","S10","wage",0.080355316,5.000000000
0.300000000,"2012","high","IST","S10","q",463.697121789,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","IST","S10","wage",0.128189348,5.000000000
0.300000000,"2012","out","NFM","S10","q",1280.311703579,5.000000000
0.300000000,"2012","ECO2","NFM","S10","q",0.134523216,5.000000000
0.300000000,"2012","low","NFM","S10","q",594.925638890,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","NFM","S10","wage",0.096833306,5.000000000
0.300000000,"2012","high","NFM","S10","q",130.922415777,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","NFM","S10","wage",0.154150840,5.000000000
0.300000000,"2012","out","EII","S10","q",14585.537932150,5.000000000
0.300000000,"2012","ECO2","EII","S10","q",15.925650300,5.000000000
0.300000000,"2012","low","EII","S10","q",11975.709029957,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","EII","S10","wage",0.048175290,5.000000000
0.300000000,"2012","high","EII","S10","q",1364.616587083,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","EII","S10","wage",0.100532194,5.000000000
0.300000000,"2012","out","OM","S10","q",32739.462168093,5.000000000
0.300000000,"2012","ECO2","OM","S10","q",1.939080491,5.000000000
0.300000000,"2012","low","OM","S10","q",63430.828147337,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","OM","S10","wage",0.030600589,5.000000000
0.300000000,"2012","high","OM","S10","q",5872.718545519,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","OM","S10","wage",0.067144990,5.000000000
0.300000000,"2012","out","Air","S10","q",319.444891511,5.000000000
0.300000000,"2012","ECO2","Air","S10","q",0.185979909,5.000000000
0.300000000,"2012","low","Air","S10","q",174.933278885,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Air","S10","wage",0.104695825,5.000000000
0.300000000,"2012","high","Air","S10","q",259.847983988,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Air","S10","wage",0.165459383,5.000000000
0.300000000,"2012","out","Tran","S10","q",3508.090496633,5.000000000
0.300000000,"2012","ECO2","Tran","S10","q",2.321837489,5.000000000
0.300000000,"2012","low","Tran","S10","q",13940.125386632,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Tran","S10","wage",0.028127209,5.000000000
0.300000000,"2012","high","Tran","S10","q",1385.690632711,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Tran","S10","wage",0.054736836,5.000000000
0.300000000,"2012","out","Serv","S10","q",28536.686596300,5.000000000
0.300000000,"2012","ECO2","Serv","S10","q",1.495766410,5.000000000
0.300000000,"2012","low","Serv","S10","q",77854.042412693,5.000000000
0.300000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.300000000,"2012","low","Serv","S10","wage",0.026981665,5.000000000
0.300000000,"2012","high","Serv","S10","q",32425.294695452,5.000000000
0.300000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.300000000,"2012","high","Serv","S10","wage",0.077068720,5.000000000
0.300000000,"2012","ECO2","fd","S10","q",1.997552109,5.000000000
0.300000000,"2012","low","","S10","ur",0.399288383,5.000000000
0.300000000,"2012","low","Coal","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","Gas","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","T_D","S10","q",726.744609212,5.000000000
0.300000000,"2012","low","Oil","S10","q",0.000000000,5.000000000
0.300000000,"2012","low","Nuclear","S10","q",300.797356875,5.000000000
0.300000000,"2012","low","Hydro","S10","q",224.038695237,5.000000000
0.300000000,"2012","low","Wind","S10","q",884.588763806,5.000000000
0.300000000,"2012","low","Solar","S10","q",22.506352074,5.000000000
0.300000000,"2012","low","Biomass","S10","q",243.252009914,5.000000000
0.300000000,"2012","high","","S10","ur",0.418193853,5.000000000
0.300000000,"2012","high","Coal","S10","q",0.000000000,5.000000000
0.300000000,"2012","high","Gas","S10","q",0.000000000,5.000000000
0.300000000,"2012","high","T_D","S10","q",415.400407928,5.000000000
0.300000000,"2012","high","Oil","S10","q",0.000000000,5.000000000
0.300000000,"2012","high","Nuclear","S10","q",171.932950262,5.000000000
0.300000000,"2012","high","Hydro","S10","q",128.058417928,5.000000000
0.300000000,"2012","high","Wind","S10","q",505.622643869,5.000000000
0.300000000,"2012","high","Solar","S10","q",12.864419888,5.000000000
0.300000000,"2012","high","Biomass","S10","q",139.040569003,5.000000000
"3","2012","clim_s","Elec","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","Roil","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","Paper","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","Chem","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","CM","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","IST","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","NFM","S10","S1",0.000000000,5.000000000
"3","2012","clim_s","Air","S10","S1",0.000000000,5.000000000
"3","2012","clim_a","","S10","S1",1.000000000,5.000000000
0.300000000,"2012","GDP","","S10","q",36640.430982785,5.000000000
0.400000000,"2012","out","Elec","S10","q",3204.234161627,5.000000000
0.400000000,"2012","ECO2","Elec","S10","q",0.000000000,5.000000000
0.400000000,"2012","low","Elec","S10","q",0.000000000,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Elec","S10","wage",0.094121014,5.000000000
0.400000000,"2012","high","Elec","S10","q",0.000000000,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Elec","S10","wage",0.143939426,5.000000000
0.400000000,"2012","out","Coal","S10","q",785.174082343,5.000000000
0.400000000,"2012","ECO2","Coal","S10","q",4.627924236,5.000000000
0.400000000,"2012","low","Coal","S10","q",1307.098289061,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Coal","S10","wage",0.040640659,5.000000000
0.400000000,"2012","high","Coal","S10","q",154.842888476,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Coal","S10","wage",0.066526032,5.000000000
0.400000000,"2012","out","Oilgas","S10","q",0.000000000,5.000000000
0.400000000,"2012","ECO2","Oilgas","S10","q",0.000000000,5.000000000
0.400000000,"2012","low","Oilgas","S10","q",0.000000000,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Oilgas","S10","wage",0.000000000,5.000000000
0.400000000,"2012","high","Oilgas","S10","q",0.000000000,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Oilgas","S10","wage",0.000000000,5.000000000
0.400000000,"2012","out","Roil","S10","q",1540.455302619,5.000000000
0.400000000,"2012","ECO2","Roil","S10","q",0.553518611,5.000000000
0.400000000,"2012","low","Roil","S10","q",135.215600180,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Roil","S10","wage",0.059925827,5.000000000
0.400000000,"2012","high","Roil","S10","q",84.829401950,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Roil","S10","wage",0.092041541,5.000000000
0.400000000,"2012","out","Gas","S10","q",378.316549393,5.000000000
0.400000000,"2012","ECO2","Gas","S10","q",1.106862583,5.000000000
0.400000000,"2012","low","Gas","S10","q",291.432674544,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Gas","S10","wage",0.035681882,5.000000000
0.400000000,"2012","high","Gas","S10","q",121.154183897,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Gas","S10","wage",0.055258234,5.000000000
0.400000000,"2012","out","Agri","S10","q",5931.009451209,5.000000000
0.400000000,"2012","ECO2","Agri","S10","q",0.253491392,5.000000000
0.400000000,"2012","low","Agri","S10","q",2.2047753935E+5,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Agri","S10","wage",0.012666214,5.000000000
0.400000000,"2012","high","Agri","S10","q",1361.130354459,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Agri","S10","wage",0.046759578,5.000000000
0.400000000,"2012","out","mine","S10","q",731.412231124,5.000000000
0.400000000,"2012","ECO2","mine","S10","q",0.305469987,5.000000000
0.400000000,"2012","low","mine","S10","q",884.404118742,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","mine","S10","wage",0.067643632,5.000000000
0.400000000,"2012","high","mine","S10","q",87.727711482,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","mine","S10","wage",0.118575488,5.000000000
0.400000000,"2012","out","Food","S10","q",6202.085586202,5.000000000
0.400000000,"2012","ECO2","Food","S10","q",0.384369311,5.000000000
0.400000000,"2012","low","Food","S10","q",4806.152602428,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Food","S10","wage",0.044880227,5.000000000
0.400000000,"2012","high","Food","S10","q",529.621715243,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Food","S10","wage",0.098048002,5.000000000
0.400000000,"2012","out","Paper","S10","q",820.045510829,5.000000000
0.400000000,"2012","ECO2","Paper","S10","q",0.098388815,5.000000000
0.400000000,"2012","low","Paper","S10","q",1708.623566507,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Paper","S10","wage",0.050241341,5.000000000
0.400000000,"2012","high","Paper","S10","q",152.520921114,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Paper","S10","wage",0.084353102,5.000000000
0.400000000,"2012","out","Chem","S10","q",1709.305993186,5.000000000
0.400000000,"2012","ECO2","Chem","S10","q",1.057907574,5.000000000
0.400000000,"2012","low","Chem","S10","q",1303.785875425,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","Chem","S10","wage",0.079215243,5.000000000
0.400000000,"2012","high","Chem","S10","q",344.015259634,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","Chem","S10","wage",0.129849369,5.000000000
0.400000000,"2012","out","CM","S10","q",1104.412547870,5.000000000
0.400000000,"2012","ECO2","CM","S10","q",0.545978122,5.000000000
0.400000000,"2012","low","CM","S10","q",2187.891173932,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","CM","S10","wage",0.078962807,5.000000000
0.400000000,"2012","high","CM","S10","q",219.608981308,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","CM","S10","wage",0.132098171,5.000000000
0.400000000,"2012","out","IST","S10","q",1036.815577292,5.000000000
0.400000000,"2012","ECO2","IST","S10","q",1.690627400,5.000000000
0.400000000,"2012","low","IST","S10","q",2029.583759524,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","IST","S10","wage",0.080355316,5.000000000
0.400000000,"2012","high","IST","S10","q",463.697121789,5.000000000
0.400000000,"2012","high","total","S10","q",46331.158808758,5.000000000
0.400000000,"2012","high","IST","S10","wage",0.128189348,5.000000000
0.400000000,"2012","out","NFM","S10","q",1280.311703579,5.000000000
0.400000000,"2012","ECO2","NFM","S10","q",0.134523216,5.000000000
0.400000000,"2012","low","NFM","S10","q",594.925638890,5.000000000
0.400000000,"2012","low","total","S10","q",4.0550421869E+5,5.000000000
0.400000000,"2012","low","NFM","S10","wage",0.096833306,5.000000000
